id,代数,次数,三维1,三维2,三维3,重量,价格
12692,9,0,1.2,1,1.9,0,20
12694,7,9,1.84,1.84,1.81,51.19,299
12701,4,10,2.44,2.45,1.43,65.25,799
12704,4,8,1.34,2.69,2.69,38.76,588
12706,9,1,1.71,1.51,2.25,24.33,286
12707,14,0,1.4,1.5,1.5,0,6
12711,4,11,1.91,1.93,1.43,56.34,299
12715,7,2,2,2,1.96,48.89,150
12720,8,1,1.6,1.83,1.53,17.05,58.88
12723,14,2,1.21,1.4,1.4,9.21,3
12729,7,2,1.74,2.75,2.1,40.32,200
12731,2,13,1.74,1.69,2.29,27.09,1111.11
12737,10,0,1.53,1.53,1.53,41.19,300
12738,7,8,1.94,1.94,2.06,51.23,333
12741,9,0,1.66,1.65,2.15,32.79,78
12751,7,0,1.51,1.23,1.71,40.32,100
11858,10,3,1.1,1.9,1,0,6
12769,10,0,1.6,1.1,1.8,0,50
12784,6,11,1.92,1.69,2.2,38.62,188
12797,5,11,1.56,2.04,1.56,55.85,222
12798,7,4,1.56,1.74,1.56,28.31,58
12803,4,13,2.46,2.48,1.84,66.66,1111
12804,13,0,1.5,1.4,1.4,0,15
12815,8,4,1.63,2.6,1.63,54.07,188
12822,10,0,1.3,1.3,1,0,20
12844,5,10,1,1.51,1.63,6.77,100
12846,5,11,1.8,1.4,1.2,15.09,158
12856,5,4,2.08,1.45,2.1,84.42,600
12867,2,12,2.2,1.79,1.19,46.84,850
12882,5,6,2.92,1.36,1.92,54.78,550
12888,5,9,1.95,2.45,2.18,43.31,369.09
12889,5,11,2.15,2.15,1.89,58.02,299
12890,5,10,2.34,2.06,1.74,64.66,566
12891,5,11,1.9,1.9,1.53,42.13,120
12900,5,6,1.1,1.1,2.13,25.3,98
12917,5,0,2.06,2.47,1.48,27.65,250
12926,5,8,1.35,1.65,2.05,29.54,155.55
12942,5,10,1.94,1.94,1.41,56.99,260
12943,5,8,2.24,1.81,1.56,72.49,499
12952,9,0,1.8,1.9,1.4,0,15
12954,10,0,1.6,1.1,1,0,20
12960,5,1,1.4,1.4,1.3,5.78,150
12961,5,10,1.2,2.21,1.41,13.71,68
12970,5,0,2.06,2.09,2.06,48.32,1888
12977,5,10,1.71,1.71,1.35,60.92,288
12978,5,9,2.16,1.84,2.18,60.94,666
12979,5,4,1.86,1.86,2.13,46.38,300
12984,5,7,2.08,1.94,1.94,52.95,350
12986,1,13,1.16,2.18,1.26,26.86,4749
12995,5,10,1.44,1.34,1.96,29.88,248.89
13008,5,6,1.63,1.64,1.64,30.67,258
13013,5,7,2.08,2.08,2.11,66.65,666
13015,5,6,1.93,1.34,1.93,68.12,399
13023,5,5,1.14,2.18,2.15,32.48,188
13025,5,3,1.54,1.23,1.44,18.86,159
13030,5,8,1.1,1.2,1.1,0,115
13045,5,5,1.25,2.08,2.09,34.1,220
13054,5,10,1.41,1.83,1.53,13.95,149
13058,5,7,1.73,1.8,2.39,44.33,496
13060,8,2,1.2,1.4,1.5,4.96,38
13071,5,11,1.37,1.75,1.74,38.75,158
13072,5,6,1.69,1.93,1.67,44.06,388
13075,5,9,2.08,2,2.08,50.57,666.66
13081,5,9,2.18,1.9,1.82,55.67,300
13086,9,1,1.83,1.31,1.21,33.63,39.9
13087,1,14,1.87,1.59,1.59,71.73,4999
13094,5,8,1.55,1.15,1.77,43.58,288
13098,5,7,2.67,1.34,2.68,67.66,1100
13101,5,10,1.51,1.54,1.83,31.92,332.01
13102,5,7,2.52,2.52,2.52,82.24,800
13110,5,4,2.05,1.75,1.73,42.91,218
13111,5,8,2.13,1.6,2.28,53.65,360
13114,5,7,1.62,1.54,2.43,31.18,158
13119,2,12,1.92,1.92,1.98,47.74,1300
13120,5,11,2.19,1.79,1.98,81.56,580
13122,4,7,1.4,1.3,1.2,0,220
13126,2,13,1.44,2.31,2.31,36.4,838
13131,2,13,2.24,2.24,1.84,70.34,3000
13134,5,8,1.41,1.41,1.1,7.52,70
13146,4,12,1.95,1.27,1.97,49.72,488
13153,5,8,1.37,1.37,2.42,38.17,300
13155,5,0,1.87,1.84,1.87,56.22,858.85
13158,5,8,1.67,2.04,1.91,41.24,238
13161,5,11,1.61,1.95,1.97,33.59,235
13167,3,12,1.23,1.83,1.83,29.52,800
13173,5,11,1.47,1.29,1.48,38.14,150
13181,5,10,2.18,1.29,2.19,51.46,500
13186,5,10,1.44,2.24,2.04,26.86,336.01
13187,5,6,1.31,1.21,1.41,17.37,108.8
13202,5,2,2.03,2.01,2.03,55.35,299
13214,5,3,1.61,2.34,1.61,47.6,288.98
13217,5,6,1.57,1.74,1.74,41.68,199
13219,9,0,1.8,1.4,1.5,0,30
13232,5,6,2.67,2.65,2.65,39.58,666
13236,5,10,2.38,1.17,1.34,48.87,148
13237,5,0,2.01,1.41,1.3,39.67,338
13239,5,10,1.88,2.48,1.55,56.55,300
13271,5,8,1.6,1.63,1.6,60.25,444
13272,5,9,2.61,1.64,1.64,80.64,888
13273,2,13,1.84,2.29,2.29,45.25,1500
13282,5,8,2.67,1.5,1,88.85,388
13285,5,9,2.22,2.19,3.06,52.9,755
13286,5,1,1.59,2.11,2.11,40.38,259
13290,5,0,2.64,1.64,1.64,83.09,650
13302,5,3,1.87,1.88,1.51,30.51,300
13308,5,6,1.5,1,1.2,6.6,100
13310,5,6,1.97,1.88,1.88,77.65,520
13329,5,11,1.38,2.38,1.64,29.3,200
13330,5,2,1,1.7,1.3,0,200
13331,5,10,2.17,2.55,1.87,47.64,228
13332,5,6,1.05,1.27,2.57,33.49,365
13336,5,8,1.78,1.53,2.42,49.91,299
13341,5,10,1.41,1.1,1.4,18.53,189
13352,5,10,1.73,1.27,1.75,51.29,279
13355,5,8,2.08,1.44,2.28,26,277
13375,5,10,1.92,1.94,1.93,53.2,428
13386,5,11,1.65,1.71,1.69,46.54,380
13403,5,11,1.4,1.1,1.1,2.99,59.88
13407,5,1,1,1.5,1.1,0,150
13410,5,11,1.82,1.88,2.32,47.91,550
13412,5,1,2.58,1.78,1.78,87.97,1888
13415,5,10,1.31,1.7,1.61,20.18,99.9
13421,2,13,2.27,2.25,1.34,62.49,1088
13430,7,9,1.98,2.01,2.01,59.92,399
13439,5,9,1.1,1,2.11,31.77,100
13444,10,1,1.75,1.25,2.27,48.13,88.88
13447,9,2,2.08,1.44,2.48,45.85,250
13454,5,6,1.44,1.4,2.17,38.37,188
13457,5,9,1.91,1.85,1.85,61.67,299
13464,5,10,1.94,1.95,1.47,37.66,145
13465,4,8,1.43,2.35,1.33,40.82,260
13476,2,10,1.87,2.27,1.87,34.46,2787
13479,2,1,1.64,1.64,2.65,33.55,5000
13482,5,0,2.1,1.56,1.56,48,2000
13486,5,10,1.6,1.2,1.11,5.45,150
13490,5,1,1.8,1.7,1.51,9.73,300
13495,2,13,1.17,2.15,1.81,27.99,2500
13502,2,11,1.79,1.79,2.48,46.33,2000
13517,10,0,1.91,1,1.6,2.17,49.48
13519,10,0,1.63,1.64,1.63,15.91,39.99
13525,5,10,1.4,2.21,1.1,0.19,57.9
13534,9,2,1.31,1.6,1.7,4.7,138
13538,4,4,2.23,2.23,1.73,50.31,799
13541,2,13,2.17,2.17,2.11,66.6,8888
13561,5,10,1.94,2.07,1.94,75.52,500
13563,5,10,1.59,2.27,2.25,42.24,288.88
13575,5,12,1.74,1.74,1.67,52.22,269
13576,5,8,1.73,2.24,2.35,50.09,538
13587,5,5,1.1,1,1,0,90
13599,14,2,1.31,1.8,1,2.89,5
13601,5,5,1.2,1.1,1.2,14.02,110
13607,10,3,1.3,1.6,1.71,12.58,10
13610,5,9,2.47,1.94,1.64,78.09,599.77
13614,5,10,2.27,1.35,2.27,52.38,266
13617,5,10,1.1,1.64,1.1,9,133
13621,5,11,2.13,2.13,1.57,51.36,400
13628,5,2,1.35,1.77,1.77,30.38,150
13635,5,7,1.37,1.85,1.17,10.23,199
13642,15,0,1.43,1.6,1.6,2.55,4
13650,5,2,1.94,2.64,1.93,62.78,888
13659,5,4,1.41,2.13,2.13,38.67,688
13686,5,9,1.75,1.84,1.63,30.26,299.99
13692,15,2,1.9,1.6,1.1,0,5
13703,5,10,1.98,2.21,1.94,49.25,366
13727,5,10,1.43,1.47,1.47,37.27,188
13734,4,11,1.8,1.88,1.77,57.81,999
13741,5,10,1.64,2.05,1.61,45.97,499.01
13742,5,0,1.94,2.53,2.01,48.72,888
13743,5,0,2.15,1.77,1.73,42.21,380
13744,5,6,1.64,2.48,1.48,37.36,199
13748,5,6,2.05,1.15,1.84,60.17,600
13757,5,3,1.14,1.76,1.11,22.62,88
13764,10,0,1.93,1.51,1.93,60.56,98
13764,10,0,1.93,1.51,1.93,60.56,98
13766,8,5,1.21,1.86,2.27,38.64,230
13767,2,13,2.33,2.03,2.11,28.22,1550
13772,5,5,1.28,1.86,2.07,34.37,298.76
13783,5,10,1.03,1.63,1.57,12.53,88
13796,10,1,1.4,1.1,1.8,5.99,15
13807,5,7,1.1,1.41,1.61,12.56,80
13808,9,2,1.94,2.35,2.35,41.5,200
13819,5,5,2.4,2.77,1.78,50.97,700
13825,5,10,1.74,1.16,2.7,35.47,399
13827,5,8,2.08,1.5,1.21,25.23,222
13841,5,2,2.04,1.31,2.06,33.39,300
13842,2,0,2.08,2.26,1.96,47.17,4999
13843,5,11,1.01,2.06,2.03,28.65,108
13844,8,6,2.13,1.11,1.78,53.19,220
13855,5,11,1.36,2.34,2.34,38.84,888
13857,2,13,1.73,1.73,1.86,58.38,1199.99
13860,5,10,1.76,1.74,2.26,46.91,500.01
13866,5,6,1.81,1.81,1.11,39.16,158
13868,5,11,1,1.2,1.3,0,119
13872,5,6,1.1,1.2,1.2,1.25,333.33
13882,5,1,1.83,1.97,2.36,56.78,899.99
13884,4,1,1.14,1.54,1.14,30.5,298
13898,4,11,1.14,1.28,2.14,39.32,359.6
13908,5,10,2.06,2.03,1.44,64.2,370
13912,5,10,2.33,1.44,1.31,37.88,298
13913,5,7,2.43,2.48,2.43,70.31,1800
13917,5,5,2.56,1.63,1.51,61.32,325
13940,4,12,1.94,1.46,1.47,72.76,599
13952,5,7,2.1,1.37,1.41,59.77,350
13955,12,1,2.05,1.77,1.77,31.27,58
13960,8,0,1.3,1.8,2.11,6.47,58
13961,5,10,1.2,1,1.2,0,75
13972,5,7,1.23,1.93,2.01,43.65,288
13978,4,2,1.5,1.51,1.51,37.26,688
13980,1,11,1.67,1.67,1.67,53.46,6677
13983,5,9,1.76,1.74,1.74,41.66,177
13987,5,3,1.45,1.77,1.47,26.39,188
13988,5,3,1.3,2.34,1.64,49.08,325
13989,5,10,2.11,1.83,2.11,60.05,599.01
13990,5,7,1.9,1.81,1.87,37.17,333
14007,10,0,1.8,1.1,1.4,2.05,12
14008,9,2,1.5,1.6,1,0,20
14014,5,9,1.51,2.08,2.01,30.18,188
14023,7,0,3.01,1.24,1.46,36.31,200
14024,3,11,1.66,1.7,1.66,21.5,999
14029,5,10,2.04,1.2,2.04,33.65,310
14031,5,7,1.51,2.13,1.1,16.06,131.12
14034,5,0,2.07,2.07,2.37,44.6,999
14046,5,2,1.41,1.21,1.81,9.03,288
14047,5,0,1.6,1.51,2.24,40.2,508
14065,5,0,1.97,1.97,1.55,48.62,199
14066,5,10,1.71,1.3,1.1,11.34,140
14083,10,2,1.51,1.3,1.91,1.48,18
14115,5,7,1.71,2.11,1.2,30.82,80
12216,10,0,1.3,1.51,1.21,4.38,8
14145,5,11,1.94,1.94,1.96,47.69,388.88
14148,4,11,1.56,1.93,1.94,47,698.3
14149,13,0,1.4,1,1.2,3.2,15
14150,2,12,2.11,1.1,1.1,51,1008.18
14154,5,9,2,1.97,1.54,57.82,299.66
14162,5,10,1.6,2.08,2.06,42.31,188
14170,5,10,1.13,1.91,1.91,32.35,120
14174,5,10,2.27,2.27,2.39,75.73,798
14179,2,10,1.88,2.11,2.11,59.46,1999.99
14183,5,7,2.44,1.43,2.44,62.19,588
14198,5,10,1.76,2.04,1.64,42.28,130
14203,5,6,1.81,2.34,1.61,48.31,188
14205,10,0,1.61,1.7,1.7,2.99,88
14209,4,11,1.3,1.41,1.01,9.46,168
14214,5,6,1.64,1.56,1.84,36.35,199
14217,5,1,2.04,1.6,2.04,53.66,299
14224,2,13,1.94,1.94,1.03,48.8,999
14232,14,0,1.99,1.36,1.99,57.09,45
14241,4,6,1,1,1.1,0,125
14244,5,9,1.61,1.74,1.76,34.98,188
14255,9,1,1.1,1.6,1.8,0,19.99
14259,5,4,1.94,1.23,2.23,45.38,400
14272,4,11,1.8,1.79,1.59,57.05,399
14284,2,13,1.87,1.87,1.41,62.68,1999
14289,5,10,1.96,1.97,2.06,54.6,358
14295,5,3,1.26,1.97,2.3,34.39,260
14317,5,9,2.04,2.06,2.07,66.7,899
14326,5,10,2.56,2.56,2,48.77,888
14327,5,3,2.06,2.06,1.24,60.77,599.36
14337,5,9,1.63,1.46,2.19,45.63,222
14350,5,8,1.21,1.31,1.71,13.82,119
14351,2,13,2.19,2.19,1.76,68.36,3999
14367,5,12,1.99,2,1.97,56.63,688
14370,9,3,1.94,1.89,2.34,30.07,88
14379,6,7,1.21,2.22,2.17,32.43,188
14390,2,12,1.46,1.7,1.59,30.88,1288
14391,2,12,1.11,2.13,1.11,26.8,3000
14392,2,13,1.64,2.03,2.04,41.56,1333
14393,5,0,1.91,1.81,1.41,58.31,888
14395,5,9,1.57,2.16,1.54,40.86,188
12612,10,0,1.4,1.2,1.3,0,6.55
14404,4,0,1.66,2,1.96,38.47,386.68
14406,4,7,1.47,1.47,1.84,29.72,399
14414,4,10,1,1.71,1,3.43,165
14417,4,9,1.36,1.57,1.76,32.23,288.11
14418,2,13,2.27,2.27,1.11,51.66,888
14419,5,11,2.33,1.67,1.64,55.38,288
14425,5,1,1,1.1,1.8,4.14,223
14437,4,2,2.11,1.8,2.03,47.43,588
14442,5,0,1.2,1.1,1,0,198
14444,5,9,1.44,1.76,1.56,11.92,175
14446,5,8,1.61,1.81,2.21,21.34,180
14455,5,0,1.6,1,1.9,6.63,250
14457,5,10,1.51,1.11,2.56,24.73,222
14464,4,12,1.4,1.3,1.1,0,126
14474,5,0,1.2,1.1,1.2,0,210
14478,4,8,1.76,1.73,1.56,36.78,240
14491,5,10,1.83,2.2,1.17,66.21,200
14518,2,12,2.12,1.67,1.67,75.22,2666.69
14521,5,2,2.03,1.1,1.73,30.76,199
14532,5,11,1.77,2.14,2.42,49.22,222
14533,5,7,1.54,1.54,1.54,42.1,1888
14535,5,10,1.63,2.04,2.06,47.93,399.01
14541,10,0,1.3,1.6,1.6,0,24.8
14546,8,0,1.1,1.5,1.9,0,35
14550,9,2,2.01,1.73,1.74,23.69,40
14558,5,2,2.63,1.93,1.64,62.4,900
14579,5,9,1.55,2.21,2.06,41.47,199
14580,5,10,1.14,1.31,1.73,10.57,80
14585,5,2,1.69,1.42,1.69,38.97,249.9
14588,8,0,1.8,1.3,1.3,0,30
14589,8,1,1.49,1.13,1.01,11.18,20
14593,5,9,2.4,2.19,2.4,69.74,629.66
14604,5,8,2.4,2.37,2.37,52.18,399
14610,5,9,1.73,2.33,1.01,50.59,300
14611,10,4,1.6,1,1.93,5.5,40
14622,5,2,1.94,1.94,1.94,42.15,680
14623,5,5,1.56,1.53,1.91,34.03,139.99
14626,14,2,1.9,1.91,1.91,5.19,68.8
14633,5,9,2.01,1.21,1.57,66.68,220
14635,5,9,1.49,2.5,2.49,33.01,600
14646,8,3,1.33,1.51,1.91,25.95,122
14649,5,10,1.7,2.33,1.7,45.78,200
14653,12,1,1.4,1.8,1.1,0,10
14677,10,1,1.7,2.63,1.4,14.35,28.88
14680,1,13,1.47,1.03,2.52,39.67,5288
14689,4,9,1.67,1.77,1.77,34.86,388.88
14693,5,0,2.36,1.63,1.33,52.32,200
14698,5,10,2.3,2.3,2.3,55.36,1500
14704,5,10,1,1.7,1.2,0,100.8
14710,2,13,2.34,2.34,2.06,60.43,1968.86
14720,5,6,2.62,3.05,2.63,53.22,888
14727,4,11,2.7,2.7,2.69,76.45,2000
14731,9,1,2.03,2.03,1.51,72.42,100
14734,5,11,1,1.2,1.1,0,59.8
14747,5,11,1,2.14,1,31.39,150
14749,5,10,1.86,1.83,1.83,32.7,150
14756,3,12,1.59,1.89,1.6,35.89,1400
14764,5,8,2.14,1.24,1.24,64.25,288
14769,5,2,2.24,2.04,2.06,57.48,480
14778,5,8,1.43,1.74,1.41,24.25,88
14779,7,9,1.2,1.3,1.7,0,60
14782,20,1,2.03,1.61,1.81,30.61,26.9
14797,5,10,1.3,1.74,1.3,12.13,130
14802,5,5,1.56,1.25,1.72,31.97,180
14823,5,9,1.4,1.3,1.1,0,72
14851,4,10,1.4,2.23,1.41,21.26,288
14857,5,0,2.11,1.5,1.31,51.34,418
14869,5,9,1.36,3,3,52.3,300
14876,2,12,1.21,1.96,1.24,34.15,1278
14878,5,11,1.91,1.8,1.96,80.5,988
14884,5,3,1.96,2.47,2.47,42.3,1699
14890,2,13,2.54,1.57,1.57,69.04,2888.88
14897,5,10,1.86,2.39,1.86,61.3,398.99
14899,2,13,1.24,2.27,1.69,33.94,880
14900,10,3,2.14,2.17,2.16,38.48,55
14915,5,10,1.37,1.97,1.37,25.9,280
14918,8,3,1.4,1.1,1.3,0,48
14921,5,0,1,1.7,1,4.15,200
14927,5,12,2.26,2.26,2.27,43.06,2001
14938,5,6,1.7,1.66,1.74,39.08,230
14945,5,3,1.67,2.67,1.9,40.93,388
14967,9,3,1.1,1.5,1.61,4.56,128
14983,15,1,1.6,1.9,1.8,0,9.99
14993,5,8,2.06,2.06,2.07,43.25,300
15003,4,2,1.52,1.42,1.52,29.71,588
14123,10,5,1.8,1.2,1,0,9.9
15018,10,1,1.3,1.5,1.3,0,20
15032,5,11,2.15,1.88,1.88,55.91,444
15036,5,0,1.83,1.2,1.83,40.61,168.88
15040,5,8,2.11,1.12,2.13,54.82,485
15041,4,11,2.41,2.35,1.73,43.06,346
15050,5,5,1.4,1.7,1.2,0,160
15064,4,11,1.7,1.2,1.15,25.01,99.87
15075,5,11,2.09,2.79,2.75,54.33,497
15086,9,2,1.6,1.8,1,0,19
15087,5,10,1.32,1.42,1.8,17.31,119
15093,5,10,1.45,2.13,1.46,22.64,88
15095,10,3,1.95,1.51,1.55,55.27,66.66
15098,5,10,2.51,1.51,1.51,76.79,599.77
15108,5,10,1.85,1.36,1.85,45.76,199
15111,5,10,2.13,2.15,2.15,53.03,777.71
15127,9,8,1.62,1.92,1.62,16.86,20
15128,5,3,2.19,1.71,1.71,40.62,299
15132,5,11,2.05,1.62,1.65,56.53,500
15147,4,2,1.93,1.53,2.45,37.73,1200
15149,2,12,1.75,2.12,1.75,69.79,1499
15154,5,9,2.22,1.98,1.98,52.56,288
15155,5,10,1.55,2.23,2.23,40.87,599
15162,5,11,1.96,1.93,1.95,35.79,199
15168,5,2,1.3,1.3,1.2,0,150
15169,5,10,2.4,2.11,1.75,69.72,668
15175,8,1,1.6,1.4,1.1,0,39.9
15179,5,11,1.9,2.25,1.22,48.72,199.95
15185,5,11,1.46,1.49,1.46,39.06,166
15189,5,8,1,1.9,1.2,0,70
15191,10,2,1.6,1,1.4,0,10
15198,2,13,1.82,1.75,2.15,54.75,1866.88
15202,5,8,1.55,2.26,1.75,26.24,160
15204,8,3,1,1.7,1,0,40
15222,2,13,1.25,1.25,1.36,13.74,759
15227,5,3,2.48,1.43,2.48,54.4,1050
15234,9,0,2.15,1.83,2.15,43.64,109
15239,14,0,1.4,1.5,1.5,0,3.5
15247,5,2,1.32,1.9,1.33,34.14,100
15281,5,10,1.3,1.7,1.1,0,60
15287,9,0,1.3,1.82,1.7,5.6,25
15288,5,11,1.43,1.46,1.46,33.26,399
15720,10,5,1.4,1.6,1,0,8.19
15306,5,11,2.19,2.21,2.19,49.16,888
15314,5,10,1.25,2.16,2.16,38.58,158
15321,4,4,1.56,2.69,1.95,48.49,299
15325,3,11,1.06,2.08,1.88,34.51,478
15361,10,0,1.33,1.32,1.92,5.41,12
15362,8,5,1.12,1.92,2.55,28.44,118
15371,5,10,1.43,1.94,1.79,38.54,200
15373,2,13,1.95,1.29,1.86,53.66,1800
15374,4,9,1.63,1.69,1.63,62.81,399
15378,5,3,1.42,1.88,1.78,15.93,150
15381,5,11,2.22,1.73,1.76,56.64,330
15395,9,1,1.72,1.6,1.4,4.48,12.13
15408,5,11,1.62,1.64,2.4,43.71,266.69
15429,5,11,1.4,1.9,1.1,6.25,70
15433,5,8,1.22,1.62,2.23,20.38,148
15434,8,2,2.09,1.39,2.03,77.43,366
15446,10,0,1.9,1.1,1.4,12.57,10
15450,12,1,1.9,1,1.6,0,6.9
15455,2,13,1.69,1.69,2.08,42.48,2299
15457,3,12,1.75,2.27,2.27,57.35,1388.88
15466,5,11,2.59,1.46,2.48,63.41,799
15467,5,8,1.2,1.72,1.53,16.07,120
15474,2,13,1,1.1,1.33,5.08,696
15475,5,3,1.78,1.75,1.76,51.88,333
15483,5,5,1.75,1.49,2.16,37.39,499
15484,5,4,1.03,1.23,2.03,11.15,200
15497,2,12,1.95,1.05,1.81,74.56,1566
15504,5,10,1.52,2.06,2.11,55.88,300
15508,4,12,1.49,1.48,1.15,42.07,299
15518,5,10,1.35,1.33,2.16,36.77,260
15524,2,13,1.38,2.39,2.41,34.94,2888
15530,5,4,1.96,1.96,1.6,60.72,577.63
15544,5,3,1.3,1.3,1.3,33.25,777
15553,5,5,1.56,2.31,2.26,27.89,350
15559,10,0,1.9,1.5,1.7,0,66.6
15564,5,11,2.02,1.55,1.56,58.54,600
15575,5,9,1.93,1.5,1.55,68.58,288
15580,5,10,2.21,1.16,1.91,70.94,555
15590,10,1,1.82,1.3,1.8,1.97,50
15592,5,11,1.56,1.16,1.35,7.66,138
15593,4,8,1.96,1.61,2.02,71.24,1000
15594,4,11,1.45,1.5,1.5,18.95,230
15595,5,8,1.98,1.56,1.93,56.33,380
15608,13,2,1.3,1.6,1.9,0,17
15609,2,12,1.43,1.46,1.76,34.81,1388
15611,4,7,1.2,1.12,1.22,13.12,230
15618,5,4,2.06,2.51,2.51,63.83,1188
15625,4,6,1.76,2.19,2.18,45.82,299
15635,4,11,1.43,1.76,1.76,34.61,300
15643,5,10,1.18,2.26,2.83,41.08,279
15645,9,1,2.02,2.03,1.7,16.75,65
15651,8,3,1.52,2.03,2.33,31.88,146.67
15656,5,5,1.2,1.72,1.2,32.18,99.99
15658,2,12,2.01,2.01,2.53,59.09,1999
15665,4,11,1.96,2.35,1.12,37.19,380.18
15667,8,3,1.96,1.68,1.96,52.25,138.88
15669,2,13,2.19,1.93,2.19,53.6,1499
15670,4,12,1.98,1.85,1.13,71.98,349.77
15840,10,3,1.7,1.3,1.5,0,5.98
15673,5,11,1.66,1.66,1.63,11.27,540
15676,5,9,2.39,2.36,2.39,23.35,550
15697,5,9,1.85,1.29,2.15,48.45,299
15699,10,3,2.66,1.63,2.68,51.4,188
15700,5,3,1.52,1.9,1.53,45.26,149.9
15702,5,9,1.65,3.31,1.18,43.19,169
15705,13,1,1.62,1.95,1.73,20.98,8.6
15972,10,0,1.2,1.1,1.3,0,8
15736,5,4,2.31,1.95,1.95,67.53,700
15737,5,4,1.75,2.26,1.49,38.38,138
15741,8,0,1.7,1.1,1.3,0,45
15742,11,0,1.82,1.83,1.83,63.74,88
15747,5,3,1.38,1.71,2.18,29.28,180
15763,9,0,2.08,1.53,1.65,38.83,80
15766,5,4,1.12,1.72,1.12,10.94,99
15775,5,5,1.63,2.33,1.32,8.18,120
15777,10,0,1.2,1,1.6,0,80
15779,5,8,2.03,1.72,1.53,57.91,188
15784,16,4,1.85,2.13,2.23,31.52,40
15787,4,11,1.86,2.19,1.91,49.91,499
15790,7,8,1.72,1.62,1.42,16.63,129
15810,9,3,1.1,1.5,1.1,0,20
15818,5,0,1.93,2.28,2.29,40.29,399
15827,8,2,2.35,1.59,1.76,38.45,180
15828,5,6,1.88,1.86,1.86,64.77,688
15990,10,0,1.1,1.5,1.6,0,8
15841,9,2,1.3,1.5,1.4,0,19
15845,5,0,1.8,1.4,1.8,32.9,388
15846,10,4,1.96,1.95,2.03,51.2,180
15860,5,0,1.86,2.13,1.9,66.51,699
15863,4,10,1.55,1.48,1.45,24.25,300
15878,9,3,1.9,1.3,1.2,0,24
15893,9,2,1.4,1.6,1.4,0,24
15894,7,5,1.95,2.51,1.75,55.62,198
15897,5,9,1.75,1.68,1.02,30.8,80
15917,4,5,2.56,1.7,1.7,71.16,588
15924,5,10,1.72,1.23,1.55,38.44,350
15932,8,1,1.65,1.73,1.73,26.38,48
15952,5,0,1.84,1.72,1.72,48.86,689
16037,10,0,1.3,1.7,1.2,0,8
15975,4,8,1.26,2.1,2.11,27.25,400
15980,5,11,2.33,2.3,1.26,56.21,199.99
15982,2,13,1.28,1.9,1.28,29.13,828
15989,5,6,1.82,1.12,1.6,11.31,150
16200,10,1,1.8,1.6,1.5,0,8
15993,4,12,1.96,2.05,1.88,51.57,566
16001,10,1,1.9,1.5,1,7.9,10
16012,5,6,1.9,1.74,2.72,52.32,800
16024,5,11,2.25,1.4,1.23,43.77,340
16030,5,6,1.15,2.16,2.16,28.32,138
16036,5,11,1.03,2.05,1.63,20.84,88
17449,10,6,1.3,1.82,1.6,4.58,8.8
16046,5,0,1.8,2.05,2.03,70.44,1500
16049,13,1,2.22,1.9,1.4,49.11,50
16053,10,0,2.48,2.46,2.46,43.41,266.69
16068,9,0,1.4,1,1.72,1.62,118
16082,2,12,1.88,1.88,1.43,69.81,1499
16090,2,13,1.45,1.85,1.85,37.79,1288
16099,5,2,1.96,1.38,1.93,40.67,339.9
16102,5,4,1.13,1.23,2.13,3.34,100
16125,5,0,1.4,1.5,1.22,3.66,55
16134,5,1,1.22,1.52,1.52,32.08,333.33
16148,5,10,2.03,2.06,2.1,59.64,488
16154,8,3,2.58,2.6,2.58,67.78,1888
16158,5,10,1.92,2.05,1.1,37.6,129.9
16170,2,9,2.45,2.45,1.72,54.21,2088
16171,5,10,1.78,2.2,2.25,43.93,259
16176,5,4,1.1,1.6,1.9,1.28,288
16177,10,2,1.8,1,1.1,0,15
16179,13,1,1,1.7,1.1,0,5
16182,5,6,1.86,1.93,1.65,68.54,328
16183,10,0,1.95,1.58,1.96,49.74,80
16188,21,1,1.6,1.8,1,0,99
16191,5,8,1.76,1.76,1.03,35.45,210
17875,10,4,1.4,1.4,1.7,0,5
16213,5,9,1.83,1.66,1.65,54.5,200
16218,4,10,1.53,1.5,1.1,37.12,149.9
16224,5,10,2.15,1.65,2.2,31.39,330
16228,5,0,1.85,1.13,1.23,62.08,256
16229,5,4,2.68,1.78,1.65,51.15,236
16233,5,5,2,2.35,1.85,55.97,298
16240,2,13,1.23,2.28,1.98,35.05,1000
16244,8,0,1.23,1.22,1.2,38.59,68
16256,5,10,1.38,2.07,1.38,25.08,268
16265,5,7,1.45,1.43,1.93,24.17,210.58
16278,5,5,1.87,1.42,1.33,25.15,160
16282,5,0,1.1,1.8,1.8,8.77,165
16285,5,10,3,1.07,3,110.14,1898
16291,5,10,1.88,1.75,2.08,43.18,400
16309,5,8,2.02,2.33,1.55,40.03,158
16317,5,1,2.23,1.87,1.38,62.55,288
16318,5,7,1.83,1.83,1.83,29.56,500
16326,5,10,1.82,1.93,1.65,37.99,299.99
16332,5,2,1.77,1.97,2.83,54.31,1088.99
16333,9,1,1.2,1.3,1.2,0,50
16335,4,12,1.42,1.75,1.75,27.67,408
16351,10,6,1.97,1.93,1.93,55.96,99
16381,8,1,1.93,1.93,1.82,72.79,888
16382,5,5,1.91,3.38,1.47,48.71,298
16383,5,1,2.3,2.28,2.3,73.29,888
16393,2,13,2.16,1.33,2.16,59.06,3999
16412,5,10,1.02,1.5,1.42,4.35,100
